id,host_listings_count,latitude,longitude,accommodates,bathrooms,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,restaurants,bars,cafes,universities,cta,time_to_cta_minutes
7507189,1,41.98349,-87.80845,3,1.0,60.0,0.0,15.0,35.0,1,7,1,7,30,365,143,32,5.0,0.0,1.0,0.0,1,4.72
7511458,3,41.84998,-87.67623,1,1.5,23.0,500.0,50.0,10.0,2,1125,2,1125,30,180,73,1,17.0,3.0,5.0,0.0,3,9.45
7513667,1,41.97457,-87.67589,2,1.0,60.0,0.0,20.0,10.0,2,1125,2,1125,28,283,90,14,32.0,17.0,14.0,0.0,1,14.36
7542698,1,41.85398,-87.6702,6,1.0,105.0,95.0,30.0,0.0,2,1125,2,1125,11,144,160,23,16.0,5.0,9.0,0.0,2,7.02
7557114,2,41.95016,-87.68255,4,1.0,85.0,500.0,80.0,25.0,2,18,2,1125,0,0,47,18,25.0,25.0,13.0,1.0,3,11.11
7562307,16,41.94025,-87.75690999999998,2,1.0,35.0,350.0,30.0,15.0,31,180,31,180,30,347,26,1,4.0,3.0,3.0,0.0,0,46.31
7564825,1,41.92654,-87.72505,6,1.0,122.0,150.0,75.0,10.0,2,29,3,29,17,150,100,17,20.0,10.0,3.0,0.0,0,33.15
7572706,1,41.944179999999996,-87.66084000000002,6,2.0,250.0,0.0,150.0,50.0,2,30,2,30,27,324,66,17,94.0,74.0,26.0,0.0,5,4.17
7582520,1,41.95936,-87.69084000000002,2,1.0,100.0,0.0,0.0,0.0,1,1125,1,1125,29,342,285,53,37.0,14.0,16.0,0.0,4,12.49
7583731,7,41.88065,-87.65365,1,2.0,195.0,500.0,150.0,25.0,5,1125,5,1125,0,0,27,0,149.0,29.0,26.0,0.0,4,8.88
7583774,2,41.92757,-87.66396999999998,2,1.0,49.0,0.0,0.0,20.0,2,1125,2,1125,0,284,19,3,55.0,32.0,16.0,1.0,3,14.02
7584277,1,41.92759,-87.70076,2,1.0,60.0,0.0,20.0,0.0,1,90,1,1125,30,84,83,22,78.0,36.0,19.0,0.0,2,8.93
7596630,2,41.91536,-87.69161,2,1.0,105.0,0.0,40.0,0.0,1,1125,1,1125,30,357,67,15,58.0,23.0,14.0,0.0,2,6.22
7600001,11,41.95129,-87.6713,14,2.0,206.0,0.0,125.0,35.0,2,1125,2,1125,22,216,150,31,36.0,35.0,18.0,0.0,4,7.48
7602989,9,41.94019,-87.65235,4,1.0,109.0,0.0,59.0,100.0,1,1125,2,1125,0,0,365,72,138.0,88.0,37.0,0.0,5,1.38
7604699,1,41.94433,-87.65768,3,1.0,150.0,0.0,10.0,20.0,1,5,1,5,0,0,25,4,99.0,69.0,27.0,0.0,4,7.1
7613172,12,41.97075,-87.66812,5,2.0,299.0,250.0,0.0,0.0,30,1125,30,1125,30,131,3,0,59.0,20.0,19.0,0.0,5,12.37
7623005,1,41.93349,-87.72267,2,1.0,55.0,0.0,0.0,0.0,3,10,3,10,0,0,108,0,25.0,14.0,6.0,0.0,1,15.31
7630479,12,41.97065,-87.66821,3,1.0,119.0,250.0,0.0,0.0,30,1125,30,1125,30,131,3,0,60.0,19.0,19.0,0.0,6,13.4
7637618,1,41.98997,-87.66795,3,1.0,100.0,0.0,0.0,20.0,3,29,3,1125,29,75,112,15,25.0,10.0,15.0,0.0,3,9.22
7646381,16,41.93905,-87.7566,3,1.0,35.0,350.0,45.0,15.0,31,120,31,120,30,347,20,0,4.0,2.0,3.0,0.0,0,47.93
7660767,1,41.951229999999995,-87.65573,2,1.0,130.0,0.0,20.0,0.0,1,27,3,1125,0,213,137,44,66.0,57.0,18.0,0.0,3,6.63
7661725,2,41.99104000000001,-87.66274,2,1.0,55.0,0.0,20.0,20.0,2,1125,2,1125,30,365,68,13,25.0,10.0,16.0,0.0,3,5.25
7678127,4,41.94876,-87.65879,10,1.0,169.0,500.0,89.0,50.0,1,60,2,1125,27,176,260,75,84.0,68.0,19.0,0.0,5,6.89
7679926,1,42.01728,-87.66292,4,2.5,200.0,0.0,70.0,0.0,1,1125,1,1125,30,365,8,0,13.0,5.0,4.0,0.0,2,7.16
7692835,1,41.99322,-87.67205,2,1.0,56.0,0.0,45.0,0.0,2,21,2,21,0,1,299,62,20.0,10.0,10.0,0.0,1,21.69
7713352,1,41.90676,-87.6888,2,1.0,70.0,0.0,0.0,10.0,3,1125,3,1125,29,179,52,6,76.0,22.0,22.0,0.0,1,15.33
7718819,10,41.93351,-87.72819,1,1.0,38.0,300.0,75.0,25.0,4,365,4,365,7,342,7,1,15.0,13.0,5.0,0.0,0,25.36
7725012,2,41.89866,-87.66592,2,1.0,100.0,0.0,0.0,0.0,2,1125,2,1125,29,364,27,0,99.0,31.0,27.0,0.0,2,8.74
7728429,0,41.92317,-87.69919,2,1.0,175.0,0.0,15.0,25.0,2,1125,2,1125,28,363,21,1,105.0,40.0,24.0,0.0,2,3.29
7729906,12,41.97183,-87.66786,6,2.0,359.0,250.0,0.0,0.0,30,1125,30,1125,29,252,6,0,65.0,22.0,20.0,0.0,5,10.95
7730115,1,41.96277,-87.78414000000002,3,1.0,45.0,0.0,30.0,15.0,1,1125,1,1125,23,337,183,25,5.0,3.0,3.0,0.0,0,65.62
7735577,10,41.93496,-87.72842,1,1.0,30.0,300.0,75.0,0.0,3,365,3,365,0,112,10,1,14.0,13.0,4.0,0.0,0,0.0
7747636,1,41.94197,-87.68684,2,1.0,59.0,0.0,30.0,0.0,2,1125,2,1125,28,94,101,24,23.0,16.0,4.0,1.0,0,0.0
7760721,2,41.90941,-87.67286999999996,6,4.0,499.0,500.0,200.0,50.0,3,30,3,30,0,133,8,1,127.0,37.0,37.0,0.0,2,5.69
7772110,5,41.88664,-87.6509,10,2.5,555.0,495.0,125.0,45.0,2,364,2,1125,1,247,158,27,184.0,42.0,37.0,0.0,3,2.11
7783924,2,41.8478,-87.63383,3,1.0,85.0,0.0,25.0,20.0,2,29,2,1125,30,232,202,33,35.0,10.0,8.0,0.0,2,10.91
7787194,1,41.91995,-87.64945999999998,3,1.0,65.0,0.0,45.0,25.0,2,1125,2,1125,0,0,49,0,85.0,34.0,24.0,2.0,2,5.97
7800946,1,41.95061,-87.64618,2,1.0,105.0,150.0,30.0,0.0,1,1125,1,1125,30,365,55,15,55.0,50.0,14.0,0.0,2,13.16
7802208,2,41.97096,-87.65693,4,1.0,188.0,500.0,35.0,50.0,1,7,2,7,21,179,94,17,57.0,19.0,17.0,0.0,4,4.02
7803642,0,41.94076,-87.7041,2,1.0,65.0,0.0,20.0,0.0,2,1125,3,1125,30,176,109,11,37.0,15.0,4.0,0.0,1,10.61
7807038,1,41.946690000000004,-87.73415,2,1.0,20.0,0.0,35.0,15.0,2,91,2,1125,0,57,70,12,12.0,12.0,7.0,0.0,1,14.33
7810018,9,41.94043,-87.65235,6,1.0,140.0,0.0,59.0,75.0,1,1125,1,1125,22,244,387,66,141.0,89.0,37.0,0.0,5,1.55
7810030,9,41.8978,-87.68158000000004,6,1.0,99.0,0.0,59.0,50.0,1,1125,1,1125,29,278,315,64,85.0,34.0,22.0,0.0,0,78.14
7825273,0,41.95905,-87.72953000000004,2,1.0,56.0,0.0,10.0,0.0,1,1125,2,1125,0,50,80,17,8.0,9.0,5.0,0.0,1,9.52
7825308,0,41.95966,-87.73108,1,1.0,40.0,0.0,10.0,0.0,1,1125,1,1125,24,351,60,21,8.0,8.0,4.0,0.0,1,9.99
7837690,1,41.90956,-87.67344,2,1.0,90.0,0.0,0.0,0.0,2,14,2,14,0,97,110,19,128.0,38.0,37.0,0.0,2,5.26
7854234,1,42.00796,-87.66846,1,1.0,40.0,250.0,10.0,20.0,2,30,2,30,30,221,30,6,31.0,12.0,11.0,0.0,3,5.06
7874576,6,41.88542,-87.77474000000002,3,3.0,36.0,0.0,15.0,10.0,1,1125,1,1125,28,333,88,18,1.0,2.0,0.0,0.0,3,2.85
7875516,1,41.97157,-87.77577,1,1.0,32.0,400.0,45.0,5.0,14,120,14,120,29,364,13,3,11.0,7.0,1.0,0.0,0,86.26
7896539,1,41.7426,-87.69383,5,1.0,69.0,0.0,0.0,25.0,2,1125,2,1125,5,331,118,28,1.0,0.0,0.0,0.0,0,77.45
7906341,3,42.0069,-87.66951,2,1.0,55.0,100.0,75.0,59.0,3,65,3,65,30,365,7,0,35.0,12.0,14.0,0.0,3,7.07
7919400,3,41.94487,-87.65056,2,1.0,55.0,400.0,35.0,25.0,1,1125,1,1125,30,123,114,13,94.0,66.0,26.0,0.0,3,7.72
7933932,1,41.84663,-87.68306,3,1.0,100.0,100.0,65.0,25.0,2,7,2,7,29,349,95,17,10.0,2.0,1.0,0.0,3,14.38
7937969,1,41.95045,-87.65558,2,1.5,214.0,0.0,60.0,0.0,1,2,1,2,0,0,3,1,71.0,58.0,19.0,0.0,3,5.59
7946592,1,41.92088,-87.71906,1,1.0,39.0,0.0,40.0,0.0,1,1125,1,1125,29,364,58,17,35.0,13.0,7.0,0.0,1,23.5
7947804,1,41.89685,-87.65839,8,3.0,279.0,999.0,120.0,20.0,2,1124,3,1124,30,153,175,24,55.0,21.0,17.0,0.0,3,3.59
7954586,2,41.90692,-87.68916999999998,3,2.0,100.0,250.0,50.0,15.0,2,1125,2,1125,30,90,65,36,72.0,20.0,21.0,0.0,1,15.15
7975015,1,41.97382,-87.66396,2,1.0,150.0,300.0,40.0,10.0,2,28,2,1125,0,0,51,7,66.0,22.0,20.0,0.0,3,5.83
7989457,2,41.90359,-87.69643,2,1.0,63.0,0.0,15.0,0.0,1,1125,1,1125,30,180,98,30,35.0,17.0,9.0,0.0,0,75.68
8007531,1,41.899770000000004,-87.66894,2,1.0,115.0,0.0,40.0,20.0,2,1125,2,1125,29,353,33,9,109.0,32.0,28.0,0.0,1,6.68
